name,_id,run_start_time,run_end_time,status,status_message,nrc_create_necb_prototype_building.building_type,nrc_create_necb_prototype_building.epw_file,nrc_create_necb_prototype_building.template,nrc_report_utility_costs.total_site_energy,openstudio_results.eui,air_loops_detail_section,annual_overview_section,building_summary_section,calc_choice,cost_summary_section,electricity_cost,envelope_section_section,exterior_light_section,gas_cost,hvac_load_profile,interior_lighting_section,measure_warning_section,monthly_overview_section,outdoor_air_section,plant_loops_detail_section,plug_loads_section,reg_monthly_details,schedules_overview_section,sideload,source_energy_section,space_type_breakdown_section,space_type_details_section,units,utility_bills_rates_section,water_use_section,zone_condition_section,zone_equipment_detail_section,zone_summary_section
RetailStandaloneNS_Sydney-McCurdyNECB2017,0d4e9125-78cb-4971-9abf-193498b7dc7c,2021-12-24T19:32:16.248Z,2021-12-24T19:33:15.489Z,completed,completed normal,RetailStandalone,NS_Sydney-McCurdy,NECB2017,397400,173.2219602,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStandaloneNS_Sydney-McCurdyNECB2020,c067a84c-3066-47e9-9d6d-478bb549df33,2021-12-24T19:32:20.709Z,2021-12-24T19:33:22.213Z,completed,completed normal,RetailStandalone,NS_Sydney-McCurdy,NECB2020,381900,166.4579086,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStandaloneNS_YarmouthNECB2011,5ae256a1-8842-41d4-95e1-859a4001883f,2021-12-24T19:32:22.416Z,2021-12-24T19:33:15.967Z,completed,completed normal,RetailStandalone,NS_Yarmouth,NECB2011,496600,216.4932425,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStandaloneNS_YarmouthNECB2015,d35616e3-5806-4981-bdca-63567b016c7b,2021-12-24T19:32:41.036Z,2021-12-24T19:33:36.587Z,completed,completed normal,RetailStandalone,NS_Yarmouth,NECB2015,492200,214.5388602,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStandaloneNS_YarmouthNECB2017,dd7e5181-c4a7-41c9-8e6e-1dd46a3df5b0,2021-12-24T19:32:53.564Z,2021-12-24T19:33:53.211Z,completed,completed normal,RetailStandalone,NS_Yarmouth,NECB2017,376700,164.2165446,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStandaloneNS_YarmouthNECB2020,093ac508-e59a-479a-9196-4a2b69d2180c,2021-12-24T19:32:54.614Z,2021-12-24T19:33:56.901Z,completed,completed normal,RetailStandalone,NS_Yarmouth,NECB2020,370500,161.4932449,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStandaloneNT_Inuvik-ZubkoNECB2011,81a7a1fc-cae9-43a6-a04b-a6a1da3d7c72,2021-12-24T19:32:57.125Z,2021-12-24T19:33:48.599Z,completed,completed normal,RetailStandalone,NT_Inuvik-Zubko,NECB2011,636200,277.3297472,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStandaloneNT_Inuvik-ZubkoNECB2015,fe865668-5b7b-498b-a341-9c66b03f7a43,2021-12-24T19:32:58.313Z,2021-12-24T19:33:54.119Z,completed,completed normal,RetailStandalone,NT_Inuvik-Zubko,NECB2015,631700,275.3874738,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStandaloneNT_Inuvik-ZubkoNECB2017,a4171f4b-7f51-4363-af93-a45f81bce495,2021-12-24T19:33:15.782Z,2021-12-24T19:34:12.101Z,completed,completed normal,RetailStandalone,NT_Inuvik-Zubko,NECB2017,557700,243.0977855,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStandaloneNT_Inuvik-ZubkoNECB2020,15a119b7-06e4-4b0c-a678-2104981bd0c6,2021-12-24T19:33:16.410Z,2021-12-24T19:34:15.342Z,completed,completed normal,RetailStandalone,NT_Inuvik-Zubko,NECB2020,515100,224.5468957,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStandaloneNT_YellowknifeNECB2011,446d0646-c234-42ba-a819-faad972754b7,2021-12-24T19:33:22.504Z,2021-12-24T19:34:16.443Z,completed,completed normal,RetailStandalone,NT_Yellowknife,NECB2011,562200,245.0703311,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStandaloneNT_YellowknifeNECB2015,92bcca37-03d6-4a55-8f79-5569b0bdfe6a,2021-12-24T19:33:36.966Z,2021-12-24T19:34:33.641Z,completed,completed normal,RetailStandalone,NT_Yellowknife,NECB2015,556300,242.5105021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStandaloneNT_YellowknifeNECB2017,a52a4526-b386-4c54-be54-e7da671e7dea,2021-12-24T19:33:48.853Z,2021-12-24T19:34:45.966Z,completed,completed normal,RetailStandalone,NT_Yellowknife,NECB2017,490000,213.6185811,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStandaloneNT_YellowknifeNECB2020,fc9b2664-75e1-421c-b5d0-795561830305,2021-12-24T19:33:53.563Z,2021-12-24T19:34:54.671Z,completed,completed normal,RetailStandalone,NT_Yellowknife,NECB2020,463700,202.1344663,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStandaloneON_Sault.Ste.MarieNECB2011,167251b4-d549-4e93-bdd1-efb92743751c,2021-12-24T19:34:55.044Z,2021-12-24T19:35:48.645Z,completed,completed normal,RetailStandalone,ON_Sault.Ste.Marie,NECB2011,556300,242.5165565,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStandaloneON_Sault.Ste.MarieNECB2015,afab1521-5426-420d-9413-10678051ea0d,2021-12-24T19:34:55.376Z,2021-12-24T19:35:53.138Z,completed,completed normal,RetailStandalone,ON_Sault.Ste.Marie,NECB2015,555700,242.261058,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStandaloneON_Sault.Ste.MarieNECB2017,a205cc0a-7c9a-498d-bce8-f6590ca45aa0,2021-12-24T19:35:08.001Z,2021-12-24T19:36:07.092Z,completed,completed normal,RetailStandalone,ON_Sault.Ste.Marie,NECB2017,407200,177.5133671,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStandaloneON_Sault.Ste.MarieNECB2020,1064753f-d3b9-4f9c-be6a-6e9b26c95ed7,2021-12-24T19:35:12.387Z,2021-12-24T19:36:14.535Z,completed,completed normal,RetailStandalone,ON_Sault.Ste.Marie,NECB2020,378800,165.1344019,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStandaloneON_TorontoNECB2011,b7b823d6-f0a2-456e-9fe4-48223284dffc,2021-12-24T19:33:54.376Z,2021-12-24T19:34:46.732Z,completed,completed normal,RetailStandalone,ON_Toronto,NECB2011,537000,234.1081115,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStandaloneON_TorontoNECB2015,3967b9ba-c6cd-450d-b030-d3279abab1fa,2021-12-24T19:33:57.177Z,2021-12-24T19:34:55.078Z,completed,completed normal,RetailStandalone,ON_Toronto,NECB2015,534100,232.8439386,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStandaloneON_TorontoNECB2017,df3bba1e-2958-42c5-a348-08a3576cc933,2021-12-24T19:34:12.334Z,2021-12-24T19:35:12.136Z,completed,completed normal,RetailStandalone,ON_Toronto,NECB2017,407100,177.4709858,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStandaloneON_TorontoNECB2020,f3a17a1a-7759-4956-bc4c-34a006cffc51,2021-12-24T19:34:15.670Z,2021-12-24T19:35:20.409Z,completed,completed normal,RetailStandalone,ON_Toronto,NECB2020,396900,173.0209518,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStandaloneON_WindsorNECB2011,93177064-9c1a-437a-9a2e-0ecb59c3b5e0,2021-12-24T19:34:16.718Z,2021-12-24T19:35:07.730Z,completed,completed normal,RetailStandalone,ON_Windsor,NECB2011,526000,229.311762,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStandaloneON_WindsorNECB2015,59e773be-a194-430e-a333-f9bf11e3c4af,2021-12-24T19:34:33.997Z,2021-12-24T19:35:32.325Z,completed,completed normal,RetailStandalone,ON_Windsor,NECB2015,522700,227.8393154,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStandaloneON_WindsorNECB2017,fab02f90-be95-497e-b057-0b8c938cb9bb,2021-12-24T19:34:46.228Z,2021-12-24T19:35:47.289Z,completed,completed normal,RetailStandalone,ON_Windsor,NECB2017,402300,175.3616092,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStandaloneON_WindsorNECB2020,5c0eff09-224b-4260-a783-ca920f336de4,2021-12-24T19:34:47.022Z,2021-12-24T19:35:49.386Z,completed,completed normal,RetailStandalone,ON_Windsor,NECB2020,389100,169.6304498,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStandaloneQC_Montreal-TrudeauNECB2011,787fe469-5b64-414a-825f-8692afa11611,2021-12-24T19:35:20.729Z,2021-12-24T19:36:10.653Z,completed,completed normal,RetailStandalone,QC_Montreal-Trudeau,NECB2011,503600,219.5410616,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStandaloneQC_Montreal-TrudeauNECB2015,45505168-14f9-4871-8492-f25bf6b41146,2021-12-24T19:35:32.690Z,2021-12-24T19:36:27.009Z,completed,completed normal,RetailStandalone,QC_Montreal-Trudeau,NECB2015,496700,216.5150386,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStandaloneQC_Montreal-TrudeauNECB2017,c18fabdc-6c2f-48bf-b0fc-9537f07c1ad5,2021-12-24T19:35:47.526Z,2021-12-24T19:36:44.311Z,completed,completed normal,RetailStandalone,QC_Montreal-Trudeau,NECB2017,377900,164.7444942,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStandaloneQC_Montreal-TrudeauNECB2020,030b4873-bf14-45d7-a396-05d0a7eee2fd,2021-12-24T19:35:48.990Z,2021-12-24T19:36:48.871Z,completed,completed normal,RetailStandalone,QC_Montreal-Trudeau,NECB2020,364900,159.0484508,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStandaloneQC_QuebecNECB2011,9aa18b71-5a83-46e1-8e29-9b740440153d,2021-12-24T19:35:49.653Z,2021-12-24T19:36:39.538Z,completed,completed normal,RetailStandalone,QC_Quebec,NECB2011,505300,220.2506453,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStandaloneQC_QuebecNECB2015,3d2bd550-c996-4c44-901f-97aefe75631c,2021-12-24T19:35:53.421Z,2021-12-24T19:36:45.499Z,completed,completed normal,RetailStandalone,QC_Quebec,NECB2015,499300,217.6496459,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStandaloneQC_QuebecNECB2017,962bc968-169a-497d-8f35-c362a4806086,2021-12-24T19:36:07.356Z,2021-12-24T19:37:04.748Z,completed,completed normal,RetailStandalone,QC_Quebec,NECB2017,371400,161.8855744,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStandaloneQC_QuebecNECB2020,4da1eb54-0721-4dcb-9668-2ac7a9d9433c,2021-12-24T19:36:11.020Z,2021-12-24T19:37:09.638Z,completed,completed normal,RetailStandalone,QC_Quebec,NECB2020,361800,157.7358421,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStandaloneQC_Saguenay-BagotvilleNECB2011,3366d059-a1bf-41d6-adf2-aae7de2ed305,2021-12-24T19:36:14.792Z,2021-12-24T19:37:04.807Z,completed,completed normal,RetailStandalone,QC_Saguenay-Bagotville,NECB2011,462900,201.7917835,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStandaloneQC_Saguenay-BagotvilleNECB2015,a408d845-e30a-484d-b6c1-48603aaceaf1,2021-12-24T19:36:27.346Z,2021-12-24T19:37:20.504Z,completed,completed normal,RetailStandalone,QC_Saguenay-Bagotville,NECB2015,454200,198.0065301,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStandaloneQC_Saguenay-BagotvilleNECB2017,2a107d1d-a63f-49f1-a454-3705d4f2dd1e,2021-12-24T19:36:39.813Z,2021-12-24T19:37:36.156Z,completed,completed normal,RetailStandalone,QC_Saguenay-Bagotville,NECB2017,388400,169.3313591,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStandaloneQC_Saguenay-BagotvilleNECB2020,fd41f815-a815-447f-8b11-8a21b72796d2,2021-12-24T19:36:44.552Z,2021-12-24T19:37:43.830Z,completed,completed normal,RetailStandalone,QC_Saguenay-Bagotville,NECB2020,384100,167.4508414,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStandaloneSK_SaskatoonNECB2011,5383760f-3d07-4fb9-b67f-040d76bd9676,2021-12-24T19:36:45.762Z,2021-12-24T19:37:39.245Z,completed,completed normal,RetailStandalone,SK_Saskatoon,NECB2011,547700,238.7385686,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStandaloneSK_SaskatoonNECB2015,d6ebedd1-bb05-4171-9774-6254a5e7b2d8,2021-12-24T19:36:49.215Z,2021-12-24T19:37:48.086Z,completed,completed normal,RetailStandalone,SK_Saskatoon,NECB2015,542900,236.6715732,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStandaloneSK_SaskatoonNECB2017,b2b4fe3d-65a4-46fb-9755-8850ae224d2b,2021-12-24T19:37:05.060Z,2021-12-24T19:38:05.726Z,completed,completed normal,RetailStandalone,SK_Saskatoon,NECB2017,462300,201.5084344,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStandaloneSK_SaskatoonNECB2020,63bf7bec-048f-4991-b69d-e98dd7348b35,2021-12-24T19:37:05.071Z,2021-12-24T19:38:08.200Z,completed,completed normal,RetailStandalone,SK_Saskatoon,NECB2020,439100,191.3926293,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStandaloneYT_WhitehorseNECB2011,ffb18bda-8987-42f2-8b76-10a0e36da275,2021-12-24T19:37:09.983Z,2021-12-24T19:38:02.432Z,completed,completed normal,RetailStandalone,YT_Whitehorse,NECB2011,482500,210.3249506,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStandaloneYT_WhitehorseNECB2015,2c888b81-fc2a-4125-b7b7-89eb6711cb73,2021-12-24T19:37:20.879Z,2021-12-24T19:38:18.549Z,completed,completed normal,RetailStandalone,YT_Whitehorse,NECB2015,474700,206.9259723,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStandaloneYT_WhitehorseNECB2017,93610c8a-78d2-4ac2-9f7f-fca5883db7f7,2021-12-24T19:37:36.423Z,2021-12-24T19:38:35.478Z,completed,completed normal,RetailStandalone,YT_Whitehorse,NECB2017,404000,176.1329484,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStandaloneYT_WhitehorseNECB2020,60d86aa6-3d23-49c8-8195-471a69fa3828,2021-12-24T19:37:39.556Z,2021-12-24T19:38:43.083Z,completed,completed normal,RetailStandalone,YT_Whitehorse,NECB2020,371100,161.7802267,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStripmallAB_CalgaryNECB2011,0b7e0834-c4e9-464f-8abc-fdfdb0b8fc7e,2021-12-24T19:57:03.091Z,2021-12-24T19:57:53.776Z,completed,completed normal,RetailStripmall,AB_Calgary,NECB2011,547900,262.1222801,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStripmallAB_CalgaryNECB2015,71a7fe98-b9de-4857-a45a-fcd7c8569e93,2021-12-24T19:57:32.253Z,2021-12-24T19:58:29.425Z,completed,completed normal,RetailStripmall,AB_Calgary,NECB2015,544200,260.3508873,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStripmallAB_CalgaryNECB2017,e4fc9099-824d-45bd-a09c-8fe5791d47f6,2021-12-24T19:57:46.021Z,2021-12-24T19:58:43.587Z,completed,completed normal,RetailStripmall,AB_Calgary,NECB2017,416800,199.4125833,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStripmallAB_CalgaryNECB2020,2f00b0e2-3309-4b58-8a5a-261c3c85ba3f,2021-12-24T19:57:54.017Z,2021-12-24T19:58:54.535Z,completed,completed normal,RetailStripmall,AB_Calgary,NECB2020,415300,198.6763855,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStripmallAB_Edmonton.Stony.PlainNECB2011,62bfac76-5b76-4f88-90e9-ffb6df4091b1,2021-12-24T19:58:05.986Z,2021-12-24T19:58:56.698Z,completed,completed normal,RetailStripmall,AB_Edmonton.Stony.Plain,NECB2011,572000,273.6409843,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStripmallAB_Edmonton.Stony.PlainNECB2015,982884bc-3125-425d-9079-cb34ef556e07,2021-12-24T19:58:23.325Z,2021-12-24T19:59:18.903Z,completed,completed normal,RetailStripmall,AB_Edmonton.Stony.Plain,NECB2015,572700,273.9878211,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStripmallAB_Edmonton.Stony.PlainNECB2017,8b610e15-230a-4f56-8308-99709cf63d04,2021-12-24T19:58:25.160Z,2021-12-24T19:59:23.119Z,completed,completed normal,RetailStripmall,AB_Edmonton.Stony.Plain,NECB2017,428300,204.9048312,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStripmallAB_Edmonton.Stony.PlainNECB2020,b7d0af1f-5b71-47c4-81bb-e4779d7b1934,2021-12-24T19:58:29.704Z,2021-12-24T19:59:32.914Z,completed,completed normal,RetailStripmall,AB_Edmonton.Stony.Plain,NECB2020,408500,195.4060197,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStripmallAB_Fort.McMurrayNECB2011,d555b1f8-ef02-4a4e-b6d4-182e32542766,2021-12-24T19:58:33.383Z,2021-12-24T19:59:23.487Z,completed,completed normal,RetailStripmall,AB_Fort.McMurray,NECB2011,562300,269.0032042,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStripmallAB_Fort.McMurrayNECB2015,4a799f48-c40c-49a3-ac91-9ba02c084800,2021-12-24T19:58:43.929Z,2021-12-24T19:59:39.024Z,completed,completed normal,RetailStripmall,AB_Fort.McMurray,NECB2015,562100,268.9221427,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStripmallAB_Fort.McMurrayNECB2017,b0030dda-1d3e-401e-a24e-2cb682b35fb7,2021-12-24T19:58:54.768Z,2021-12-24T19:59:51.324Z,completed,completed normal,RetailStripmall,AB_Fort.McMurray,NECB2017,478100,228.7103304,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStripmallAB_Fort.McMurrayNECB2020,628b18b6-f97a-4184-bea4-936f459c6e80,2021-12-24T19:58:56.926Z,2021-12-24T19:59:58.710Z,completed,completed normal,RetailStripmall,AB_Fort.McMurray,NECB2020,446700,213.7219288,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStripmallBC_VancouverNECB2011,34d9b89c-522c-4377-80ce-a81e5e4a85e9,2021-12-24T19:59:19.185Z,2021-12-24T20:00:09.225Z,completed,completed normal,RetailStripmall,BC_Vancouver,NECB2011,412500,197.344851,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStripmallBC_VancouverNECB2015,2023403c-8d62-4181-8174-68cbc670c56a,2021-12-24T19:59:23.488Z,2021-12-24T20:00:20.881Z,completed,completed normal,RetailStripmall,BC_Vancouver,NECB2015,400500,191.6200497,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStripmallBC_VancouverNECB2017,f442a4e7-2630-48b8-b336-3557b4f19afc,2021-12-24T19:59:23.805Z,2021-12-24T20:00:21.469Z,completed,completed normal,RetailStripmall,BC_Vancouver,NECB2017,356000,170.2942346,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStripmallBC_VancouverNECB2020,cafe61a3-b98c-4655-b7a0-571eb47ed726,2021-12-24T19:59:33.230Z,2021-12-24T20:00:31.209Z,completed,completed normal,RetailStripmall,BC_Vancouver,NECB2020,336900,161.1914284,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStripmallBC_VictoriaNECB2011,282a4325-6e12-42e1-b0a2-2ae226e3e3c8,2021-12-24T19:59:39.392Z,2021-12-24T20:00:34.253Z,completed,completed normal,RetailStripmall,BC_Victoria,NECB2011,408800,195.5801026,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStripmallBC_VictoriaNECB2015,e43a2f78-a098-438f-a48a-777a7e266be5,2021-12-24T19:59:45.931Z,2021-12-24T20:00:42.063Z,completed,completed normal,RetailStripmall,BC_Victoria,NECB2015,396800,189.8486569,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStripmallBC_VictoriaNECB2017,f7b0ec63-d9e5-489c-a976-7c0b9041eaa1,2021-12-24T19:59:51.557Z,2021-12-24T20:00:47.630Z,completed,completed normal,RetailStripmall,BC_Victoria,NECB2017,351600,168.2198579,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStripmallBC_VictoriaNECB2020,079e7817-8088-466a-97f7-9dc4b4a92290,2021-12-24T19:59:58.983Z,2021-12-24T20:00:59.268Z,completed,completed normal,RetailStripmall,BC_Victoria,NECB2020,329000,157.3828675,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStripmallMB_Winnipeg-RichardsonNECB2011,5f0c2312-f618-4be5-aff2-5e222538e1a2,2021-12-24T20:00:09.578Z,2021-12-24T20:00:58.230Z,completed,completed normal,RetailStripmall,MB_Winnipeg-Richardson,NECB2011,536100,256.4878424,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStripmallMB_Winnipeg-RichardsonNECB2015,d11932ae-27af-4969-a888-10546b1d1d03,2021-12-24T20:00:21.296Z,2021-12-24T20:01:16.416Z,completed,completed normal,RetailStripmall,MB_Winnipeg-Richardson,NECB2015,525900,251.5776426,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStripmallMB_Winnipeg-RichardsonNECB2017,8c259677-5042-4d5d-a865-9d0b669a04d6,2021-12-24T20:00:21.781Z,2021-12-24T20:01:18.394Z,completed,completed normal,RetailStripmall,MB_Winnipeg-Richardson,NECB2017,448700,214.6521426,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStripmallMB_Winnipeg-RichardsonNECB2020,e10d6d96-91db-431d-88e3-efaafb077a81,2021-12-24T20:00:31.505Z,2021-12-24T20:01:30.067Z,completed,completed normal,RetailStripmall,MB_Winnipeg-Richardson,NECB2020,483000,231.0544691,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStripmallNB_FrederictonNECB2011,38c568c0-a9e0-4879-b9cb-fdd7aefb0c2d,2021-12-24T20:00:34.605Z,2021-12-24T20:01:24.817Z,completed,completed normal,RetailStripmall,NB_Fredericton,NECB2011,560900,268.3427524,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStripmallNB_FrederictonNECB2015,1fc30d81-c556-4a65-b717-21204d835fc5,2021-12-24T20:00:42.427Z,2021-12-24T20:01:39.092Z,completed,completed normal,RetailStripmall,NB_Fredericton,NECB2015,560400,268.0703327,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStripmallNB_FrederictonNECB2017,d4500600-7267-4918-9556-ae090919a25d,2021-12-24T20:00:47.871Z,2021-12-24T20:01:45.954Z,completed,completed normal,RetailStripmall,NB_Fredericton,NECB2017,421800,201.7753263,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStripmallNB_FrederictonNECB2020,4e9210c6-4ca2-4dd5-8d08-5c972204c53f,2021-12-24T20:00:58.540Z,2021-12-24T20:01:58.565Z,completed,completed normal,RetailStripmall,NB_Fredericton,NECB2020,416800,199.3780325,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStripmallNL_St.JohnsNECB2011,92206ef6-b814-4358-b98f-6a818721a913,2021-12-24T20:00:59.519Z,2021-12-24T20:01:46.218Z,completed,completed normal,RetailStripmall,NL_St.Johns,NECB2011,516600,247.1232475,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStripmallNL_St.JohnsNECB2015,ad76e3dd-c18b-4111-838f-719cf835c4a6,2021-12-24T20:01:16.776Z,2021-12-24T20:02:08.611Z,completed,completed normal,RetailStripmall,NL_St.Johns,NECB2015,510400,244.1518789,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStripmallNL_St.JohnsNECB2017,e3219103-bec4-4b76-8de5-921a9b0839a8,2021-12-24T20:01:18.684Z,2021-12-24T20:02:10.681Z,completed,completed normal,RetailStripmall,NL_St.Johns,NECB2017,389300,186.2567029,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStripmallNL_St.JohnsNECB2020,80fb1785-e92d-4d0e-a5a5-eeed29c5afb0,2021-12-24T20:01:25.155Z,2021-12-24T20:02:23.070Z,completed,completed normal,RetailStripmall,NL_St.Johns,NECB2020,423900,202.7826149,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStripmallNS_HalifaxNECB2011,b9b3677e-8d18-48c7-9a39-a0d3ea90dbe0,2021-12-24T20:01:30.341Z,2021-12-24T20:02:21.288Z,completed,completed normal,RetailStripmall,NS_Halifax,NECB2011,501700,240.0230587,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStripmallNS_HalifaxNECB2015,58391ca7-28a8-45fe-96f0-282d50c9e502,2021-12-24T20:01:39.433Z,2021-12-24T20:02:34.418Z,completed,completed normal,RetailStripmall,NS_Halifax,NECB2015,497600,238.0403745,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStripmallNS_HalifaxNECB2017,a82b11ad-cbf5-474e-9797-d02bd067df71,2021-12-24T20:01:46.227Z,2021-12-24T20:02:44.369Z,completed,completed normal,RetailStripmall,NS_Halifax,NECB2017,386300,184.8228448,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStripmallNS_HalifaxNECB2020,348f15bf-505d-4674-be32-5c78ed120c79,2021-12-24T20:01:46.481Z,2021-12-24T20:02:48.909Z,completed,completed normal,RetailStripmall,NS_Halifax,NECB2020,381000,182.2567837,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStripmallNS_Sydney-McCurdyNECB2011,e944f224-29ab-431d-a17a-307f93cfacd5,2021-12-24T20:01:58.844Z,2021-12-24T20:02:52.165Z,completed,completed normal,RetailStripmall,NS_Sydney-McCurdy,NECB2011,565700,270.6284205,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStripmallNS_Sydney-McCurdyNECB2015,decdd1f5-8a2a-45a0-85b8-4762c88f8d2a,2021-12-24T20:02:08.978Z,2021-12-24T20:03:05.853Z,completed,completed normal,RetailStripmall,NS_Sydney-McCurdy,NECB2015,565800,270.6616424,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStripmallNS_Sydney-McCurdyNECB2017,a19ee01e-18d5-47ec-bee2-8056f32c3989,2021-12-24T20:02:10.955Z,2021-12-24T20:03:08.561Z,completed,completed normal,RetailStripmall,NS_Sydney-McCurdy,NECB2017,427500,204.5234435,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStripmallNS_Sydney-McCurdyNECB2020,dad3736e-8d8b-4b57-ba35-1a04ea36c160,2021-12-24T20:02:21.583Z,2021-12-24T20:03:24.885Z,completed,completed normal,RetailStripmall,NS_Sydney-McCurdy,NECB2020,442100,211.5027045,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStripmallNS_YarmouthNECB2011,03db443e-bee7-4018-af1e-6193e5bca0ca,2021-12-24T20:02:23.437Z,2021-12-24T20:03:17.273Z,completed,completed normal,RetailStripmall,NS_Yarmouth,NECB2011,525000,251.1484153,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RetailStripmallNS_YarmouthNECB2015,5893c31a-3f86-4913-93ee-a4877c010d7f,2021-12-24T20:02:34.748Z,2021-12-24T20:03:28.447Z,completed,completed normal,RetailStripmall,NS_Yarmouth,NECB2015,522300,249.879338,,,,,,,,,,,,,,,,,,,,,,,,,,,,
